antibody_name,y_true,fold,esmc_model__Ridge_abserr,esmc_model__Ridge_pred,esmc_model__Ridge_high_err,esmc_model_abserr,esmc_model_pred,esmc_model_high_err,esmc_model__ElasticNet_abserr,esmc_model__ElasticNet_pred,esmc_model__ElasticNet_high_err,esmc_model__SVR_rbf_abserr,esmc_model__SVR_rbf_pred,esmc_model__SVR_rbf_high_err,prost_t5_model__Ridge_abserr,prost_t5_model__Ridge_pred,prost_t5_model__Ridge_high_err,prost_t5_model_abserr,prost_t5_model_pred,prost_t5_model_high_err,prost_t5_model__ElasticNet_abserr,prost_t5_model__ElasticNet_pred,prost_t5_model__ElasticNet_high_err,prost_t5_model__SVR_rbf_abserr,prost_t5_model__SVR_rbf_pred,prost_t5_model__SVR_rbf_high_err,prot_t5_model__Ridge_abserr,prot_t5_model__Ridge_pred,prot_t5_model__Ridge_high_err,prot_t5_model_abserr,prot_t5_model_pred,prot_t5_model_high_err,prot_t5_model__ElasticNet_abserr,prot_t5_model__ElasticNet_pred,prot_t5_model__ElasticNet_high_err,prot_t5_model__SVR_rbf_abserr,prot_t5_model__SVR_rbf_pred,prot_t5_model__SVR_rbf_high_err,protbert_model__Ridge_abserr,protbert_model__Ridge_pred,protbert_model__Ridge_high_err,protbert_model_abserr,protbert_model_pred,protbert_model_high_err,protbert_model__ElasticNet_abserr,protbert_model__ElasticNet_pred,protbert_model__ElasticNet_high_err,protbert_model__SVR_rbf_abserr,protbert_model__SVR_rbf_pred,protbert_model__SVR_rbf_high_err,ankh_model__Ridge_abserr,ankh_model__Ridge_pred,ankh_model__Ridge_high_err,ankh_model_abserr,ankh_model_pred,ankh_model_high_err,ankh_model__ElasticNet_abserr,ankh_model__ElasticNet_pred,ankh_model__ElasticNet_high_err,ankh_model__SVR_rbf_abserr,ankh_model__SVR_rbf_pred,ankh_model__SVR_rbf_high_err,n_models_high_err
emapalumab,202.74,4,158.13032841413343,360.87032841413344,1.0,138.77031422152885,341.51031422152886,1.0,190.03082048767413,392.77082048767414,1.0,29.055088976424173,231.79508897642418,0.0,150.71169107103418,353.4516910710342,1.0,153.13603101799418,355.8760310179942,1.0,169.18071216490102,371.92071216490103,1.0,20.759464509747716,223.49946450974772,0.0,149.7851242205822,352.5251242205822,1.0,116.98279342143013,319.72279342143014,1.0,190.17830293147796,392.91830293147797,1.0,25.38980101105352,228.12980101105353,0.0,177.44058077067268,380.1805807706727,1.0,214.07625493538876,416.81625493538877,1.0,216.02950470464395,418.76950470464396,1.0,34.22250964303433,236.96250964303434,0.0,181.58066486678968,384.3206648667897,1.0,213.18322515736622,415.92322515736623,1.0,190.63797801856128,393.3779780185613,1.0,35.879607334172874,238.61960733417288,0.0,15.0
lenzilumab,124.07,3,193.88621601590063,317.9562160159006,1.0,129.35802397541605,253.42802397541604,1.0,157.66457233775384,281.73457233775383,1.0,123.63527410465204,247.70527410465203,1.0,144.68799137374128,268.7579913737413,1.0,128.03343498232329,252.10343498232328,1.0,128.1925257869098,252.2625257869098,1.0,110.72520989973961,234.7952098997396,0.0,144.12883755487655,268.19883755487655,1.0,146.63794715844108,270.7079471584411,1.0,125.23080688029435,249.30080688029435,1.0,119.08079079743607,243.15079079743606,1.0,144.8172205503322,268.8872205503322,1.0,99.8500836108845,223.9200836108845,0.0,123.33165282643816,247.40165282643815,0.0,116.20396812629195,240.27396812629195,1.0,137.5268199673144,261.5968199673144,1.0,100.6274244834567,224.6974244834567,0.0,127.42004951322977,251.49004951322976,1.0,106.5413770778878,230.6113770778878,0.0,15.0
ocrelizumab,420.17,0,82.77085093558247,337.39914906441754,0.0,175.29726399833515,244.87273600166486,1.0,118.56228286300069,301.6077171369993,0.0,186.4263456724897,233.7436543275103,1.0,109.87022202334282,310.2997779766572,0.0,190.76242408244968,229.40757591755033,1.0,155.2115376181054,264.9584623818946,1.0,204.65431650316057,215.51568349683944,1.0,42.30445324527449,377.86554675472553,0.0,156.21941614691258,263.95058385308744,1.0,93.99150400824612,326.1784959917539,0.0,181.9053027347756,238.2646972652244,1.0,153.18983311536618,266.98016688463383,1.0,180.07227143836488,240.09772856163514,1.0,169.6068777373023,250.5631222626977,1.0,204.884827569771,215.285172430229,1.0,56.51096577699508,363.65903422300494,0.0,184.40060266624414,235.76939733375588,1.0,127.952858077538,292.217141922462,1.0,191.42023732176915,228.74976267823087,1.0,14.0
patritumab,66.54,3,166.06890123060606,232.60890123060608,1.0,124.33607172649947,190.87607172649948,1.0,172.71557816586477,239.2555781658648,1.0,153.14016835091383,219.68016835091382,1.0,50.910964431347324,117.45096443134733,0.0,162.7937818852165,229.33378188521652,1.0,98.62926514311694,165.16926514311695,0.0,152.31779092925854,218.85779092925853,1.0,93.2313354012948,159.7713354012948,0.0,115.00595040745763,181.54595040745764,1.0,109.21695352697826,175.75695352697826,0.0,151.47993523620153,218.01993523620155,1.0,240.7440870049724,307.28408700497243,1.0,222.29049062893898,288.830490628939,1.0,218.66715466617399,285.207154666174,1.0,168.97126059611912,235.51126059611912,1.0,76.31256698413934,142.85256698413934,0.0,157.64186415875741,224.18186415875743,1.0,102.59856491290817,169.13856491290818,0.0,155.09860105282286,221.63860105282288,1.0,14.0
oleclumab,591.12,4,88.80470986155467,502.31529013844533,0.0,248.39736610465775,342.72263389534226,1.0,138.16781924225018,452.95218075774983,1.0,358.86985089415094,232.25014910584906,1.0,137.37646714103704,453.74353285896296,1.0,190.18847300704306,400.93152699295695,1.0,129.83683090652607,461.28316909347393,1.0,361.9458521244209,229.17414787557908,1.0,86.72970734176556,504.39029265823444,0.0,295.84627465376195,295.27372534623805,1.0,158.22416331849814,432.89583668150186,1.0,364.5976091748164,226.5223908251836,1.0,79.94644231852465,511.17355768147536,0.0,180.85131283649673,410.2686871635033,1.0,112.42374421672753,478.6962557832725,0.0,356.21421200784243,234.9057879921576,1.0,2.8969148749149554,594.016914874915,0.0,198.39644145860768,392.7235585413923,1.0,90.64963568159146,500.47036431840854,0.0,351.21660060934056,239.90339939065944,1.0,14.0
palivizumab,367.3,3,38.614106350909765,328.68589364909025,0.0,187.59321900419957,179.70678099580044,1.0,166.64027045503195,200.65972954496806,1.0,156.9416462371882,210.35835376281182,1.0,110.36807261632174,256.93192738367827,0.0,127.75064912197811,239.5493508780219,1.0,133.62779297574505,233.67220702425496,1.0,149.44865364097672,217.8513463590233,1.0,20.104196885030774,387.4041968850308,0.0,142.08330725814724,225.21669274185277,1.0,89.23661560713543,278.0633843928646,0.0,149.8212142062966,217.47878579370342,1.0,132.89846864776612,234.4015313522339,0.0,202.43078283583287,164.86921716416714,1.0,211.97894929136055,155.32105070863946,1.0,161.46560391968163,205.83439608031838,1.0,96.98454652200746,270.31545347799255,0.0,140.11032790645308,227.18967209354693,1.0,141.99004808033598,225.30995191966403,1.0,148.7309088632111,218.5690911367889,1.0,14.0
onartuzumab,375.2,0,126.70316075146417,248.49683924853582,1.0,144.4682827346782,230.73171726532178,1.0,122.11780205938973,253.08219794061026,0.0,160.99575586959926,214.20424413040072,1.0,105.62303061395158,269.5769693860484,0.0,152.74400486594809,222.4559951340519,1.0,127.83969187462802,247.36030812537197,1.0,163.5829268505843,211.6170731494157,1.0,53.534702546944175,321.6652974530558,0.0,131.0816186296596,244.1183813703404,1.0,70.09067627848577,305.1093237215142,0.0,150.3652792158064,224.8347207841936,1.0,85.77730570233626,289.4226942976637,0.0,141.44435271869693,233.75564728130306,1.0,110.06621623905119,265.1337837609488,0.0,169.37282543202528,205.8271745679747,1.0,168.40932705442356,206.79067294557643,1.0,139.25093608562622,235.94906391437377,1.0,138.53099061284632,236.66900938715366,1.0,165.71143912308403,209.48856087691595,1.0,14.0
radretumab,352.37,2,139.9065901934119,212.46340980658812,1.0,162.49821531311125,189.87178468688876,1.0,151.28200501946617,201.08799498053384,1.0,120.82549804465293,231.54450195534707,1.0,148.13134761109032,204.23865238890968,1.0,121.29617937135359,231.07382062864642,0.0,139.6139585069069,212.7560414930931,1.0,107.15409907825048,245.21590092174952,0.0,107.05711717430091,245.3128828256991,0.0,146.85109046145988,205.51890953854013,1.0,127.51625455351268,224.85374544648732,1.0,111.00792232035982,241.36207767964018,0.0,125.76605381194597,226.60394618805404,0.0,122.0094543729341,230.3605456270659,1.0,149.25819116368197,203.11180883631803,1.0,108.47071468284364,243.89928531715637,0.0,173.6622747660997,178.7077252339003,1.0,119.58820420923294,232.78179579076706,1.0,167.40395444503275,184.96604555496725,1.0,112.43718639314315,239.93281360685685,0.0,13.0
fasinumab,88.48,0,77.2184588477855,165.6984588477855,0.0,123.29913667541432,211.77913667541432,1.0,89.58794356387965,178.06794356387965,0.0,116.13399554135906,204.61399554135906,1.0,161.14458766301942,249.62458766301944,1.0,129.733111699951,218.213111699951,1.0,130.11555207284908,218.59555207284907,1.0,116.53502575381144,205.01502575381144,1.0,93.38757764827257,181.86757764827257,0.0,97.29084112899126,185.77084112899126,0.0,89.4755386156561,177.9555386156561,0.0,109.55453246358489,198.0345324635849,0.0,221.22886827598785,309.70886827598787,1.0,126.16643593171942,214.64643593171942,1.0,156.54201261506887,245.0220126150689,1.0,114.88314274520953,203.36314274520953,1.0,169.73462911591105,258.21462911591107,1.0,133.285549731243,221.76554973124303,1.0,145.90393592852843,234.38393592852844,1.0,107.19294528074771,195.6729452807477,0.0,13.0
galiximab,179.14,4,195.19202733387783,374.3320273338778,1.0,159.39484298228405,338.53484298228403,1.0,197.35423997188855,376.49423997188853,1.0,43.10487419254733,222.24487419254731,0.0,140.92140340125047,320.06140340125046,1.0,162.32264158397032,341.4626415839703,1.0,175.2629672436052,354.4029672436052,1.0,35.71850796034627,214.85850796034626,0.0,105.38111168016962,284.5211116801696,0.0,131.8672863731653,311.0072863731653,1.0,114.25626591563281,293.3962659156328,0.0,37.335780239228995,216.47578023922898,0.0,232.91745615948457,412.05745615948456,1.0,173.4983410841059,352.6383410841059,1.0,214.3738634345176,393.5138634345176,1.0,43.834025592073516,222.9740255920735,0.0,210.33706496355114,389.47706496355113,1.0,164.1828082193182,343.3228082193182,1.0,176.05545078635424,355.19545078635423,1.0,42.838490780869705,221.9784907808697,0.0,13.0
cusatuzumab,164.3,4,228.1938452371851,392.4938452371851,1.0,144.00663663422404,308.30663663422405,1.0,224.2613725853496,388.5613725853496,1.0,58.6730544833413,222.97305448334131,0.0,256.91302516500576,421.2130251650058,1.0,127.74002409622113,292.04002409622115,1.0,196.53402215572254,360.83402215572255,1.0,54.67886551603954,218.97886551603955,0.0,58.144922336148824,222.44492233614884,0.0,113.40170649022895,277.70170649022896,1.0,43.06092482387015,207.36092482387016,0.0,44.93760137359348,209.2376013735935,0.0,235.2049573551639,399.5049573551639,1.0,173.43719187994628,337.7371918799463,1.0,220.32151569659317,384.6215156965932,1.0,59.96554118863082,224.26554118863083,0.0,161.58220236432572,325.88220236432574,1.0,157.50111886278575,321.80111886278576,1.0,171.95126454626637,336.2512645462664,1.0,72.08051925623295,236.38051925623296,0.0,13.0
fezakinumab,251.19,4,234.38210098955352,485.5721009895535,1.0,127.11910259989571,378.3091025998957,1.0,237.27862219084574,488.46862219084574,1.0,22.82659565000887,228.36340434999113,0.0,88.74853801947461,339.9385380194746,0.0,128.9456691113336,380.1356691113336,1.0,138.3651037390835,389.5551037390835,1.0,25.14393190326652,226.04606809673348,0.0,143.55678382463253,394.74678382463253,1.0,91.77918636211422,342.9691863621142,0.0,165.15778783837862,416.3477878383786,1.0,24.164021316240024,227.02597868375997,0.0,168.45305872379618,419.6430587237962,1.0,162.1408421377916,413.3308421377916,1.0,202.82735741214435,454.01735741214435,1.0,26.439761131043497,224.7502388689565,0.0,192.50411202091186,443.69411202091186,1.0,112.27132743077874,363.46132743077874,0.0,183.2503614041102,434.4403614041102,1.0,17.030830436544875,234.15916956345512,0.0,12.0
otlertuzumab,66.54,3,146.17046160042383,212.71046160042386,1.0,146.32373440684307,212.86373440684307,1.0,120.29347353365974,186.83347353365974,0.0,162.29087533931363,228.83087533931365,1.0,92.19655827571061,158.73655827571062,0.0,170.28281351221608,236.82281351221607,1.0,126.10554571423363,192.64554571423363,0.0,158.73209284812833,225.27209284812835,1.0,117.28656666288147,183.82656666288148,0.0,170.79465082744002,237.33465082744002,1.0,135.3037337082389,201.84373370823891,1.0,162.17720651797003,228.71720651797006,1.0,77.6853148544093,144.2253148544093,0.0,136.7460432270185,203.2860432270185,1.0,93.83038903621572,160.37038903621573,0.0,154.94545148980598,221.485451489806,1.0,17.139544377982944,83.67954437798295,0.0,130.68921321454053,197.22921321454055,1.0,91.33704809515054,157.87704809515054,0.0,153.19748473997635,219.73748473997637,1.0,12.0
tregalizumab,85.5,2,139.81965468329724,225.31965468329724,1.0,149.2305539556377,234.7305539556377,1.0,132.9667502467958,218.4667502467958,1.0,129.02136342202058,214.52136342202058,1.0,138.52863411030685,224.02863411030685,1.0,102.11682264613711,187.6168226461371,0.0,126.8118620890726,212.3118620890726,0.0,124.14718874783236,209.64718874783236,1.0,123.5534527890926,209.0534527890926,0.0,111.74792845978362,197.24792845978362,1.0,102.89333329260285,188.39333329260285,0.0,124.78956105446,210.28956105446,1.0,24.9153532182724,110.4153532182724,0.0,131.09043075503595,216.59043075503595,1.0,73.46487813886284,158.96487813886284,0.0,120.7606658763317,206.2606658763317,1.0,145.24077544099183,230.74077544099183,1.0,106.15938276602165,191.65938276602165,0.0,98.05506976387727,183.55506976387727,0.0,125.34478981716211,210.8447898171621,1.0,12.0
setrusumab,265.83,4,162.48723998444137,428.31723998444136,1.0,91.93312655993117,357.76312655993115,0.0,164.0208381812381,429.8508381812381,1.0,35.219574638709105,230.61042536129088,0.0,154.59365911401335,420.42365911401333,1.0,157.3588899051768,423.1888899051768,1.0,159.1378139730914,424.9678139730914,1.0,39.52508167749343,226.30491832250655,0.0,223.66269133091765,489.49269133091764,1.0,58.614251615379885,324.44425161537987,0.0,162.17399484867383,428.0039948486738,1.0,35.48402270843505,230.34597729156494,0.0,152.29809038336697,418.12809038336695,1.0,129.56087403760057,395.39087403760055,1.0,154.3128025776694,420.1428025776694,1.0,18.988616616993312,246.84138338300667,0.0,155.71794952010913,421.5479495201091,1.0,113.55435519759004,379.38435519759,0.0,151.50865985991186,417.33865985991184,1.0,26.698818683496114,239.13118131650387,0.0,12.0
ficlatuzumab,313.39,4,111.13437322275959,202.2556267772404,0.0,102.87390122921272,210.51609877078727,0.0,133.58093400982938,179.8090659901706,1.0,102.54491212584895,210.84508787415103,0.0,189.05736994966801,124.33263005033197,1.0,125.21175959161457,188.17824040838542,1.0,167.39280164931407,145.99719835068592,1.0,105.46969001216488,207.9203099878351,0.0,116.91783155164819,196.4721684483518,0.0,120.57955769114483,192.81044230885516,1.0,145.07139062322312,168.31860937677686,1.0,110.91600746502118,202.4739925349788,0.0,165.79598332399797,147.594016676002,1.0,115.86028886665798,197.529711133342,0.0,168.9571389294978,144.43286107050218,1.0,115.04855695670102,198.34144304329897,1.0,126.36967260009638,187.0203273999036,0.0,155.52686743540758,157.8631325645924,1.0,136.02729682887508,177.3627031711249,1.0,111.7322999279462,201.65770007205379,0.0,11.0
alirocumab,89.39,2,97.95974091249256,187.34974091249256,0.0,135.2567236970554,224.6467236970554,1.0,125.90946974612679,215.2994697461268,1.0,135.90359962757918,225.2935996275792,1.0,128.75181788940347,218.14181788940348,0.0,120.67649537579571,210.0664953757957,0.0,130.61487259987024,220.00487259987023,1.0,129.4611660220582,218.8511660220582,1.0,82.04199669583873,171.43199669583873,0.0,110.5801386631846,199.9701386631846,1.0,94.41721792566635,183.80721792566635,0.0,127.46287762613078,216.85287762613078,1.0,60.46594912012567,149.85594912012567,0.0,140.9763801698433,230.3663801698433,1.0,87.55097186431429,176.9409718643143,0.0,137.2062734086291,226.5962734086291,1.0,57.897786380128636,147.28778638012864,0.0,154.60195702148343,243.99195702148342,1.0,101.65119002154036,191.04119002154036,0.0,132.89637853940894,222.28637853940893,1.0,11.0
fremanezumab,83.83,4,115.14491234352,198.97491234352,0.0,132.6550723074675,216.48507230746748,1.0,115.74560459826996,199.57560459826996,0.0,131.5745925087362,215.40459250873621,1.0,143.44713762069642,227.2771376206964,1.0,104.05655773324746,187.88655773324746,0.0,128.52215668199494,212.35215668199496,1.0,136.3113387629097,220.1413387629097,1.0,63.43671599381305,147.26671599381305,0.0,134.5602963807961,218.39029638079612,1.0,95.38682644896882,179.21682644896882,0.0,132.51032132713334,216.34032132713332,1.0,43.43893730188789,127.26893730188789,0.0,110.88777798917691,194.7177779891769,0.0,85.59586500916343,169.42586500916343,0.0,129.7550862237266,213.5850862237266,1.0,138.9067560096841,222.7367560096841,1.0,105.98840089164268,189.81840089164268,0.0,121.31231638974536,205.14231638974536,1.0,146.3365824526083,230.16658245260828,1.0,11.0
bevacizumab,89.39,0,124.54610812400664,213.93610812400664,0.0,145.83560781317453,235.22560781317452,1.0,135.48032884467023,224.87032884467024,1.0,131.94549639928402,221.335496399284,1.0,118.71439540242203,208.10439540242203,0.0,112.8982567261762,202.2882567261762,0.0,99.90748830869204,189.29748830869204,0.0,108.86771215098257,198.25771215098257,0.0,128.91272948371903,218.30272948371905,1.0,145.0849280262484,234.4749280262484,1.0,130.75129096621276,220.14129096621275,1.0,137.1915923046879,226.5815923046879,1.0,143.22685469590226,232.61685469590228,1.0,140.47290941037613,229.86290941037612,1.0,122.47135176785365,211.86135176785365,0.0,105.14367344153995,194.53367344153995,0.0,75.13295556596971,164.5229555659697,0.0,152.94107246697678,242.33107246697676,1.0,105.12714185917709,194.5171418591771,0.0,130.05372172486705,219.44372172486706,1.0,11.0
xentuzumab,281.21,4,230.12454577746468,511.33454577746465,1.0,76.40915292015819,357.6191529201582,0.0,208.5420241117805,489.7520241117805,1.0,44.328649219662935,236.88135078033704,0.0,129.63195123427465,410.84195123427463,0.0,109.5179108137828,390.7279108137828,0.0,137.60845497856752,418.8184549785675,1.0,45.911283727576716,235.29871627242326,0.0,188.7711532975925,469.98115329759247,1.0,61.88791689584281,343.0979168958428,0.0,183.27987703501896,464.48987703501894,1.0,40.46122989601298,240.748770103987,0.0,169.89152327944782,451.1015232794478,1.0,144.31962054214142,425.5296205421414,1.0,161.4340966749155,442.6440966749155,1.0,51.11631647592367,230.0936835240763,0.0,268.64425400774695,549.8542540077469,1.0,117.43945200933689,398.64945200933687,1.0,213.30312991934778,494.51312991934776,1.0,39.76028293303892,241.44971706696106,0.0,11.0
belantamab,345.31,1,189.5752572697017,155.7347427302983,1.0,80.61533798614965,264.69466201385035,0.0,153.82056501696906,191.48943498303095,1.0,107.5746754545226,237.7353245454774,0.0,120.42822143392257,224.88177856607743,0.0,127.17739824408704,218.13260175591296,1.0,111.24416463727982,234.06583536272018,0.0,127.31394857433335,217.99605142566665,1.0,177.61417372482708,167.69582627517292,1.0,111.65824101811589,233.65175898188411,1.0,132.75458681865376,212.55541318134624,1.0,116.01339096397896,229.29660903602104,1.0,87.83235691764668,257.4776430823533,0.0,73.30250428581735,272.00749571418265,0.0,91.42893695169204,253.88106304830796,0.0,90.23155679676603,255.07844320323397,0.0,172.3655862558898,172.9444137441102,1.0,98.59840186995771,246.7115981300423,0.0,117.57637896595745,227.73362103404256,0.0,123.6031585809672,221.7068414190328,1.0,10.0
isatuximab,42.75,2,71.18580874752323,113.93580874752323,0.0,146.82408647637897,189.57408647637897,1.0,84.97008255509978,127.72008255509978,0.0,168.55109195254846,211.30109195254846,1.0,88.62377913810201,131.373779138102,0.0,148.44743209432647,191.19743209432647,1.0,89.05761567380574,131.80761567380574,0.0,169.075609221018,211.825609221018,1.0,2.1314890157602804,40.61851098423972,0.0,153.0117733539709,195.7617733539709,1.0,17.794697951592013,60.54469795159201,0.0,169.60750830560548,212.35750830560548,1.0,86.89884752401838,129.64884752401838,0.0,181.43266319905177,224.18266319905177,1.0,107.31805867396224,150.06805867396224,0.0,174.86900269030198,217.61900269030198,1.0,33.53536804733102,76.28536804733102,0.0,118.93004910633212,161.68004910633212,1.0,72.60832673114615,115.35832673114615,0.0,167.23594284417874,209.98594284417874,1.0,10.0
gimsilumab,301.96,2,110.82059347617567,191.1394065238243,0.0,125.65945074122632,176.30054925877366,1.0,124.92845054578129,177.0315494542187,0.0,85.75263048103858,216.2073695189614,0.0,207.72293811057398,94.237061889426,1.0,123.91459120176961,178.04540879823037,1.0,179.14566590683734,122.81433409316263,1.0,73.4032385458575,228.55676145414247,0.0,71.45540559205847,230.5045944079415,0.0,118.7912308344643,183.16876916553568,1.0,127.47750785261758,174.4824921473824,1.0,86.07673594157671,215.88326405842326,0.0,161.25429623735766,140.70570376264232,1.0,90.19280866164183,211.76719133835815,0.0,136.9832481074675,164.9767518925325,1.0,83.35404598380987,218.6059540161901,0.0,95.46568360430757,206.4943163956924,0.0,126.06219377210587,175.8978062278941,1.0,141.98829946250737,159.9717005374926,1.0,76.51111423659458,225.4488857634054,0.0,10.0
